day,count0,0
79,44
80,42
81,40
82,33
83,32
84,36
85,34
86,32
87,31
88,35
89,38
90,39
91,31
92,36
93,38
94,39
95,40
96,39
97,31
98,32
99,37
day,count0,0
1,0
2,0
3,0
4,0
5,0
6,42
7,38
8,40
9,43
10,43
11,39
12,36
13,45
14,47
15,47
16,42
17,38
18,40
19,40
20,45
21,36
22,36
23,31
24,43
25,50
26,39
27,36
28,41
29,43
30,44
31,44
32,45
33,40
34,46
35,42
36,41
37,39
38,41
39,48
40,42
41,37
42,39
43,42
44,47
45,48
46,39
47,39
48,41
49,37
50,41
51,39
52,40
53,39
54,45
55,49
56,37
57,38
58,45
59,44
60,43
61,34
62,27
63,36
64,37
65,43
66,37
67,39
68,40
69,42
70,49
71,45
72,43
73,44
74,45
75,41
76,36
77,40
78,45
79,48
80,44
81,38
82,39
83,44
84,42
85,43
86,37
87,46
88,43
89,45
90,47
91,40
92,35
93,37
94,38
95,38
96,31
97,36
98,44
99,49
day,count0,0
1,0
2,0
3,0
4,0
5,0
6,37
7,32
8,31
9,28
10,29
11,31
12,35
13,33
14,44
15,41
16,33
17,32
18,34
19,38
20,34
21,35
22,35
23,38
24,40
25,34
26,36
27,37
28,41
29,44
30,37
31,32
32,31
33,35
34,36
35,36
36,28
37,32
38,35
39,38
40,36
41,32
42,30
43,35
44,44
45,38
46,31
47,33
48,39
49,38
50,33
51,30
52,30
53,30
54,38
55,36
56,38
57,34
58,37
59,38
60,40
61,36
62,32
63,30
64,40
65,36
66,26
67,30
68,31
69,38
70,37
71,35
72,36
73,39
74,38
75,38
76,31
77,29
78,30
79,35
80,41
81,38
82,34
83,36
84,38
85,35
86,30
87,35
88,35
89,34
90,36
91,38
92,38
93,35
94,39
95,32
96,36
97,30
98,33
99,35
day,count0,0
1,0
2,0
3,0
4,0
5,0
6,41
7,34
8,28
9,31
10,32
11,30
12,36
13,41
14,33
15,30
16,31
17,30
18,32
19,34
20,27
21,33
22,37
23,37
24,35
25,35
26,36
27,35
28,39
29,39
30,36
31,33
32,31
33,34
34,37
35,30
36,28
37,31
38,28
39,34
40,39
41,37
42,32
43,41
44,35
45,29
46,33
47,35
48,30
49,37
50,40
51,34
52,36
53,42
54,43
55,34
56,32
57,33
58,35
59,35
60,26
61,32
62,27
63,43
64,43
65,33
66,34
67,33
68,37
69,37
70,35
71,31
72,29
73,41
74,41
75,40
76,30
77,37
78,37
79,38
80,31
81,32
82,30
83,38
84,40
85,37
86,32
87,35
88,35
89,38
90,37
91,36
92,32
93,31
94,32
95,36
96,38
97,36
98,31
99,39
day,count0,0
1,0
2,0
3,0
4,0
5,0
6,44
7,44
8,44
9,42
10,47
11,43
12,47
13,47
14,47
15,49
16,43
17,49
18,44
19,49
20,43
21,43
22,50
23,49
24,45
25,41
26,43
27,42
28,41
29,45
30,46
31,51
32,46
33,42
34,48
35,46
36,50
37,44
38,44
39,46
40,42
41,50
42,44
43,40
44,44
45,43
46,45
47,42
48,44
49,46
50,38
51,42
52,42
53,41
54,46
55,42
56,46
57,47
58,43
59,43
60,44
61,42
62,46
63,45
64,50
65,49
66,59
67,43
68,47
69,47
70,43
71,47
72,51
73,44
74,41
75,45
76,50
77,47
78,46
79,41
80,41
81,47
82,43
83,45
84,42
85,42
86,44
87,44
88,48
89,48
90,38
91,47
92,45
93,38
94,39
95,42
96,40
97,40
98,46
99,39
day,count0,0
1,0
2,0
3,0
4,0
5,0
6,41
7,40
8,45
9,44
10,45
11,44
12,47
13,41
14,42
15,40
16,42
17,37
18,44
19,47
20,42
21,39
22,43
23,45
24,44
25,38
26,40
27,46
28,47
29,48
30,43
31,35
32,44
33,46
34,48
35,43
36,40
37,40
38,42
39,46
40,43
41,46
42,47
43,47
44,44
45,35
46,40
47,40
48,39
49,43
50,43
51,37
52,44
53,43
54,46
55,41
56,37
57,32
58,49
59,46
60,48
61,41
62,47
63,43
64,47
65,48
66,40
67,37
68,43
69,46
70,43
71,44
72,39
73,38
74,42
75,42
76,40
77,42
78,39
79,45
80,44
81,41
82,41
83,47
84,45
85,39
86,37
87,36
88,39
89,46
90,45
91,43
92,39
93,39
94,44
95,44
96,44
97,40
98,41
99,39
day,count0,0
1,0
2,0
3,0
4,0
5,0
6,45
7,45
8,43
9,50
10,49
11,41
12,48
13,51
14,45
15,47
16,49
17,44
18,45
19,44
20,47
21,41
22,42
23,46
24,42
25,36
26,38
27,40
28,45
29,47
30,44
31,39
32,46
33,51
34,52
35,48
36,45
37,43
38,41
39,51
40,49
41,46
42,35
43,39
44,44
45,51
46,41
47,37
48,37
49,41
50,40
51,40
52,37
53,35
54,48
55,53
56,49
57,49
58,40
59,50
60,46
61,42
62,39
63,42
64,46
65,52
66,46
67,45
68,41
69,48
70,47
71,40
72,37
73,41
74,45
75,43
76,45
77,42
78,35
79,43
80,41
81,45
82,38
83,48
84,51
85,51
86,40
87,40
88,46
89,53
90,46
91,36
92,36
93,40
94,48
95,41
96,46
97,39
98,36
99,44
day,count0,0
1,0
2,0
3,0
4,0
5,0
6,47
7,44
8,44
9,43
10,47
11,39
12,45
13,44
14,45
15,43
16,48
17,44
18,42
19,47
20,48
21,40
22,41
23,40
24,43
25,38
26,45
27,46
28,46
29,43
30,39
31,36
32,43
33,45
34,46
35,42
36,43
37,43
38,45
39,44
40,44
41,45
42,42
43,42
44,50
45,47
46,45
47,36
48,47
49,43
50,42
51,44
52,45
53,40
54,40
55,45
56,41
57,46
58,49
59,45
60,44
61,37
62,42
63,41
64,47
65,44
66,41
67,39
68,41
69,46
70,42
71,45
72,47
73,50
74,48
75,44
76,44
77,42
78,43
79,43
80,39
81,43
82,41
83,45
84,45
85,48
86,45
87,40
88,42
89,44
90,42
91,44
92,38
93,44
94,40
95,38
96,38
97,44
98,47
99,47
day,count0,0
1,0
2,0
3,0
4,0
5,0
6,43
7,41
8,47
9,39
10,37
11,35
12,45
13,42
14,40
15,41
16,46
17,45
18,47
19,41
20,38
21,42
22,46
23,43
24,39
25,41
26,43
27,45
28,47
29,42
30,41
31,49
32,41
33,44
34,41
35,43
36,43
37,53
38,49
39,47
40,40
41,41
42,49
43,49
44,41
45,43
46,41
47,43
48,43
49,44
50,45
51,42
52,47
53,48
54,43
55,39
56,44
57,42
58,43
59,43
60,43
61,44
62,43
63,44
64,35
65,34
66,39
67,44
68,46
69,39
70,50
71,50
72,41
73,38
74,40
75,39
76,43
77,50
78,48
79,41
80,40
81,40
82,44
83,42
84,39
85,45
86,39
87,38
88,47
89,48
90,45
91,39
92,40
93,38
94,43
95,38
96,37
97,41
98,40
99,46
day,count0,0
1,0
2,0
3,0
4,0
5,0
6,49
7,44
8,45
9,41
10,37
11,42
12,46
13,47
14,46
15,47
16,42
17,42
18,43
19,40
20,40
21,41
22,39
23,38
24,44
25,43
26,43
27,45
28,44
29,37
30,35
31,32
32,44
33,51
34,53
35,47
36,48
37,46
38,43
39,43
40,41
41,46
42,42
43,43
44,47
45,41
46,41
47,37
48,47
49,50
50,46
51,42
52,44
53,48
54,46
55,40
56,46
57,44
58,44
59,45
60,48
61,46
62,40
63,45
64,44
65,39
66,39
67,43
68,38
69,36
70,42
71,41
72,37
73,41
74,44
75,38
76,40
77,41
78,41
79,36
80,40
81,43
82,42
83,43
84,42
85,41
86,41
87,44
88,43
89,42
90,41
91,45
92,38
93,39
94,45
95,45
96,45
97,48
98,47
99,43
day,count0,0
1,0
2,0
3,0
4,0
5,0
6,38
7,32
8,27
9,32
10,34
11,37
12,47
13,55
14,48
15,49
16,36
17,37
18,40
19,36
20,36
21,37
22,39
23,36
24,41
25,40
26,41
27,43
28,39
29,41
30,34
31,35
32,36
33,36
34,42
35,44
36,41
37,33
38,37
39,33
40,36
41,39
42,42
43,39
44,35
45,32
46,41
47,37
48,44
49,38
50,36
51,38
52,36
53,43
54,38
55,42
56,39
57,39
58,42
59,40
60,38
61,37
62,41
63,39
64,37
65,41
66,37
67,36
68,43
69,37
70,39
71,42
72,42
73,45
74,41
75,42
76,39
77,34
78,36
79,38
80,39
81,40
82,39
83,33
84,40
85,38
86,33
87,35
88,36
89,42
90,42
91,38
92,36
93,44
94,40
95,36
96,39
97,39
98,36
99,41
day,count0,0
1,0
2,0
3,0
4,0
5,0
6,39
7,32
8,33
9,35
10,29
11,33
12,42
13,40
14,50
15,49
16,45
17,45
18,50
19,51
20,48
21,41
22,40
23,35
24,35
25,41
26,41
27,36
28,37
29,38
30,43
31,42
32,44
33,45
34,47
35,47
36,40
37,35
38,34
39,39
40,38
41,39
42,44
43,45
44,46
45,40
46,41
47,39
48,50
49,47
50,40
51,39
52,42
53,42
54,40
55,46
56,41
57,36
58,41
59,41
60,39
61,38
62,38
63,35
64,39
65,40
66,35
67,37
68,44
69,43
70,41
71,41
72,39
73,42
74,43
75,45
76,49
77,42
78,44
79,42
80,33
81,34
82,40
83,42
84,48
85,50
86,43
87,43
88,42
89,46
90,46
91,37
92,41
93,43
94,42
95,38
96,37
97,37
98,41
99,41
day,count0,0
1,0
2,0
3,0
4,0
5,0
6,17
7,14
8,20
9,20
10,19
11,21
12,26
13,30
14,33
15,31
16,24
17,23
18,20
19,20
20,12
21,29
22,30
23,33
24,30
25,35
26,32
27,29
28,30
29,24
30,23
31,22
32,21
33,20
34,22
35,28
36,25
37,29
38,27
39,30
40,24
41,23
42,21
43,21
44,21
45,27
46,21
47,27
48,28
49,21
50,17
51,23
52,21
53,18
54,19
55,25
56,27
57,30
58,34
59,30
60,23
61,23
62,22
63,26
64,24
65,24
66,24
67,24
68,25
69,23
70,17
71,24
72,23
73,27
74,25
75,26
76,21
77,29
78,22
79,22
80,26
81,27
82,27
83,22
84,21
85,23
86,24
87,20
88,25
89,26
90,24
91,29
92,21
93,24
94,28
95,27
96,28
97,20
98,24
99,26
day,count0,0
1,0
2,0
3,0
4,0
5,0
6,27
7,16
8,22
9,29
10,31
11,37
12,39
13,41
14,42
15,40
16,30
17,24
18,27
19,28
20,27
21,33
22,40
23,41
24,38
25,35
26,33
27,28
28,28
29,33
30,33
31,28
32,32
33,32
34,35
35,38
36,38
37,36
38,36
39,39
40,39
41,37
42,41
43,38
44,39
45,33
46,36
47,28
48,26
49,23
50,33
51,36
52,35
53,40
54,35
55,37
56,37
57,31
58,28
59,30
60,35
61,33
62,41
63,35
64,38
65,30
66,28
67,25
68,24
69,31
70,27
71,35
72,34
73,38
74,36
75,38
76,34
77,31
78,30
79,41
80,39
81,36
82,28
83,32
84,34
85,35
86,37
87,33
88,29
89,31
90,33
91,26
92,30
93,28
94,33
95,30
96,34
97,40
98,35
99,36
day,count0,0
1,0
2,0
3,0
4,0
5,0
6,17
7,21
8,24
9,24
10,23
11,19
12,22
13,19
14,19
15,19
16,20
17,22
18,26
19,25
20,26
21,22
22,22
23,22
24,24
25,21
26,22
27,19
28,20
29,19
30,19
31,25
32,26
33,24
34,22
35,22
36,20
37,22
38,23
39,22
40,23
41,26
42,23
43,22
44,22
45,17
46,23
47,24
48,25
49,25
50,21
51,19
52,22
53,24
54,24
55,23
56,26
57,25
58,29
59,24
60,26
61,22
62,21
63,22
64,23
65,20
66,20
67,22
68,22
69,17
70,23
71,26
72,28
73,29
74,26
75,20
76,20
77,19
78,21
79,25
80,19
81,25
82,26
83,24
84,25
85,23
86,24
87,23
88,22
89,24
90,26
91,25
92,21
93,21
94,21
95,18
96,19
97,24
98,26
99,21
day,count0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
day,count0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,1
8,1
9,3
10,2
11,10
12,19
13,19
14,17
15,14
16,10
17,8
18,3
19,6
20,9
21,8
22,17
23,17
24,14
25,10
26,10
27,9
28,9
29,7
30,7
31,15
32,14
33,13
34,6
35,11
36,9
37,11
38,9
39,14
40,12
41,12
42,7
43,11
44,11
45,9
46,10
47,12
48,7
49,12
50,10
51,11
52,13
53,16
54,10
55,8
56,7
57,12
58,11
59,8
60,12
61,14
62,8
63,14
64,10
65,14
66,9
67,10
68,8
69,10
70,11
71,8
72,12
73,13
74,11
75,11
76,11
77,11
78,14
79,9
80,8
81,16
82,10
83,9
84,12
85,12
86,8
87,9
88,13
89,11
90,12
91,8
92,10
93,12
94,15
95,10
96,11
97,7
98,10
99,8
day,count0,0
1,0
2,0
3,0
4,0
5,0
6,18
7,21
8,20
9,24
10,23
11,22
12,21
13,22
14,24
15,24
16,23
17,24
18,23
19,25
20,23
21,27
22,23
23,22
24,22
25,22
26,26
27,26
28,26
29,23
30,27
31,17
32,22
33,21
34,23
35,26
36,19
37,19
38,23
39,17
40,22
41,25
42,29
43,26
44,24
45,19
46,20
47,25
48,20
49,22
50,21
51,23
52,21
53,21
54,21
55,20
56,22
57,21
58,22
59,21
60,17
61,18
62,21
63,23
64,22
65,19
66,20
67,22
68,21
69,22
70,20
71,23
72,26
73,26
74,25
75,23
76,20
77,17
78,24
79,25
80,26
81,25
82,24
83,22
84,23
85,18
86,21
87,24
88,22
89,20
90,21
91,24
92,17
93,22
94,22
95,22
96,22
97,21
98,22
99,26
day,count0,0
1,0
2,0
3,0
4,0
5,0
6,41
7,40
8,36
9,42
10,47
11,40
12,35
13,42
14,48
15,51
16,46
17,41
18,44
19,51
20,46
21,39
22,31
23,36
24,41
25,44
26,40
27,37
28,38
29,44
30,39
31,33
32,29
33,34
34,39
35,36
36,31
37,30
38,41
39,38
40,36
41,34
42,26
43,32
44,35
45,39
46,33
47,33
48,36
49,35
50,36
51,29
52,33
53,39
54,41
55,35
56,33
57,30
58,41
59,36
60,36
61,25
62,32
63,33
64,43
65,42
66,33
67,28
68,31
69,33
70,36
71,36
72,35
73,37
74,35
75,38
76,28
77,28
78,34
79,35
80,39
81,32
82,30
83,36
84,38
85,40
86,33
87,33
88,32
89,30
90,33
91,34
92,31
93,36
94,36
95,45
96,39
97,36
98,35
99,32
day,count0,0
1,0
2,0
3,0
4,0
5,0
6,35
7,27
8,18
9,30
10,30
11,32
12,29
13,28
14,40
15,35
16,32
17,32
18,29
19,35
20,37
21,34
22,36
23,35
24,33
25,27
26,33
27,31
28,25
29,37
30,33
31,32
32,36
33,35
34,38
35,33
36,32
37,27
38,30
39,33
40,33
41,36
42,34
43,32
44,30
45,33
46,31
47,29
48,33
49,35
50,32
51,29
52,32
53,35
54,36
55,36
56,36
57,37
58,26
59,25
60,25
61,29
62,29
63,33
64,32
65,26
66,25
67,27
68,30
69,27
70,33
71,35
72,33
73,33
74,33
75,30
76,33
77,29
78,31
79,30
80,23
81,29
82,32
83,31
84,29
85,30
86,25
87,34
88,28
89,31
90,32
91,37
92,35
93,30
94,28
95,28
96,25
97,27
98,34
99,33
day,count0,0
1,0
2,0
3,0
4,0
5,0
6,19
7,1
8,15
9,10
10,10
11,12
12,14
13,12
14,14
15,14
16,14
17,17
18,15
19,14
20,17
21,18
22,13
23,21
24,12
25,14
26,16
27,19
28,15
29,15
30,10
31,18
32,15
33,17
34,12
35,13
36,17
37,17
38,16
39,16
40,9
41,14
42,21
43,18
44,11
45,18
46,15
47,17
48,18
49,15
50,13
51,15
52,20
53,18
54,10
55,12
56,17
57,17
58,17
59,13
60,14
61,15
62,18
63,16
64,12
65,15
66,18
67,15
68,16
69,15
70,13
71,15
72,19
73,15
74,13
75,15
76,14
77,19
78,20
79,11
80,12
81,18
82,17
83,15
84,13
85,12
86,19
87,16
88,16
89,17
90,11
91,18
92,18
93,19
94,12
95,14
96,17
97,19
98,13
99,17
day,count0,0
1,0
2,0
3,0
4,0
5,0
6,35
7,37
8,43
9,40
10,41
11,43
12,46
13,46
14,46
15,40
16,43
17,42
18,46
19,42
20,45
21,42
22,38
23,41
24,40
25,38
26,38
27,39
28,43
29,39
30,38
31,37
32,44
33,41
34,41
35,43
36,40
37,42
38,39
39,38
40,36
41,34
42,40
43,36
44,40
45,38
46,38
47,40
48,44
49,38
50,42
51,43
52,40
53,32
54,34
55,29
56,31
57,32
58,34
59,36
60,37
61,34
62,36
63,39
64,36
65,35
66,41
67,37
68,31
69,36
70,39
71,29
72,36
73,42
74,38
75,39
76,36
77,35
78,38
79,35
80,37
81,35
82,33
83,41
84,41
85,36
86,34
87,36
88,37
89,36
90,33
91,29
92,31
93,37
94,35
95,31
96,36
97,38
98,39
99,38
day,count0,0
1,0
2,0
3,0
4,0
5,0
6,64
7,67
8,69
9,65
10,70
11,70
12,60
13,63
14,62
15,60
16,63
17,67
18,66
19,73
20,69
21,66
22,65
23,65
24,65
25,61
26,67
27,68
28,64
29,66
30,66
31,68
32,64
33,65
34,66
35,61
36,59
37,62
38,64
39,63
40,64
41,66
42,68
43,64
44,65
45,66
46,68
47,65
48,63
49,60
50,68
51,66
52,66
53,68
54,65
55,57
56,60
57,67
58,62
59,69
60,64
61,68
62,70
63,67
64,66
65,63
66,61
67,65
68,67
69,61
70,62
71,64
72,65
73,66
74,62
75,65
76,65
77,63
78,61
79,57
80,63
81,62
82,67
83,67
84,64
85,61
86,62
87,64
88,63
89,64
90,64
91,64
92,58
93,58
94,64
95,61
96,67
97,57
98,64
99,63
day,count0,0
1,0
2,0
3,0
4,0
5,0
6,62
7,55
8,55
9,53
10,59
11,48
12,52
13,54
14,49
15,52
16,49
17,51
18,52
19,56
20,60
21,57
22,44
23,52
24,53
25,60
26,53
27,57
28,46
29,57
30,56
31,50
32,60
33,62
34,61
35,60
36,54
37,62
38,57
39,53
40,57
41,56
42,55
43,52
44,54
45,51
46,47
47,50
48,51
49,57
50,57
51,52
52,56
53,59
54,57
55,57
56,51
57,52
58,54
59,56
60,51
61,52
62,54
63,51
64,49
65,51
66,51
67,53
68,54
69,52
70,51
71,52
72,55
73,57
74,55
75,58
76,53
77,55
78,51
79,55
80,54
81,51
82,45
83,45
84,46
85,52
86,51
87,54
88,54
89,58
90,56
91,48
92,49
93,56
94,50
95,46
96,46
97,51
98,53
99,57
day,count0,0
1,0
2,0
3,0
4,0
5,0
6,39
7,37
8,40
9,46
10,46
11,41
12,42
13,42
14,44
15,40
16,42
17,44
18,42
19,40
20,39
21,34
22,29
23,34
24,38
25,36
26,33
27,36
28,44
29,41
30,44
31,40
32,39
33,43
34,44
35,40
36,40
37,39
38,45
39,42
40,43
41,44
42,34
43,38
44,35
45,35
46,35
47,36
48,35
49,37
50,35
51,32
52,32
53,35
54,33
55,41
56,35
57,31
58,34
59,30
60,39
61,34
62,38
63,40
64,41
65,42
66,36
67,35
68,37
69,31
70,34
71,34
72,32
73,37
74,35
75,30
76,31
77,35
78,38
79,39
80,40
81,30
82,31
83,37
84,38
85,39
86,34
87,35
88,34
89,29
90,36
91,38
92,38
93,34
94,33
95,38
96,35
97,34
98,31
99,35
day,count0,0
1,0
2,0
3,0
4,0
5,0
6,20
7,16
8,24
9,25
10,23
11,23
12,17
13,23
14,24
15,26
16,23
17,25
18,27
19,24
20,23
21,23
22,19
23,20
24,24
25,28
26,28
27,29
28,27
29,26
30,19
31,20
32,22
33,28
34,25
35,27
36,21
37,19
38,21
39,21
40,20
41,21
42,20
43,16
44,20
45,21
46,23
47,25
48,25
49,22
50,24
51,22
52,14
53,27
54,31
55,29
56,24
57,20
58,16
59,29
60,28
61,24
62,25
63,25
64,23
65,24
66,20
67,24
68,20
69,19
70,27
71,24
72,23
73,25
74,19
75,17
76,21
77,23
78,23
79,23
80,23
81,23
82,20
83,20
84,24
85,22
86,24
87,17
88,24
89,24
90,23
91,27
92,18
93,24
94,26
95,27
96,23
97,25
98,20
99,18
day,count0,0
1,0
2,0
3,0
4,0
5,0
6,34
7,36
8,38
9,43
10,42
11,43
12,40
13,41
14,44
15,42
16,35
17,37
18,46
19,46
20,49
21,41
22,45
23,44
24,44
25,41
26,37
27,39
28,39
29,43
30,40
31,34
32,37
33,35
34,38
35,45
36,46
37,43
38,43
39,35
40,35
41,38
42,37
43,39
44,37
45,38
46,33
47,31
48,32
49,35
50,40
51,34
52,38
53,39
54,40
55,36
56,33
57,31
58,37
59,39
60,37
61,37
62,33
63,33
64,40
65,34
66,35
67,40
68,42
69,34
70,33
71,33
72,33
73,38
74,35
75,35
76,33
77,26
78,32
79,34
80,34
81,31
82,36
83,35
84,36
85,41
86,30
87,28
88,35
89,33
90,28
91,33
92,40
93,36
94,30
95,27
96,29
97,33
98,39
99,41
